# Program:featureCounts v1.6.4; Command:"featureCounts" "-M" "--fraction" "-t" "gene" "-g" "ID" "-s" "0" "-a" "/pub37/alexp/data/TRADIS/v2_WY_macro/P125109_v3_2018.tradis.gff" "-o" "P125109_input_LB_1.deseq.fc.tsv" "P125109_input_LB_1.deseq.bam" 
Geneid	Chr	Start	End	Strand	Length	P125109_input_LB_1.deseq.bam
P125109_02701	P125109_v1_chr	2507787	2509793	-	2007	1611
P125109_02702	P125109_v1_chr	2509790	2511064	-	1275	767
P125109_02703	P125109_v1_chr	2511027	2511287	-	261	9
P125109_02704	P125109_v1_chr	2511419	2512810	+	1392	4087
P125109_02705	P125109_v1_chr	2513085	2513327	-	243	681
P125109_02706	P125109_v1_chr	2513488	2513601	-	114	18
P125109_02707	P125109_v1_chr	2513849	2514769	+	921	700
P125109_02708	P125109_v1_chr	2514896	2515294	-	399	44
P125109_02709	P125109_v1_chr	2515172	2515243	+	72	0
P125109_02710	P125109_v1_chr	2515293	2516531	-	1239	619
P125109_02711	P125109_v1_chr	2516875	2517021	-	147	0
P125109_02712	P125109_v1_chr	2517082	2517207	+	126	53
P125109_02713	P125109_v1_chr	2517254	2518219	-	966	997
P125109_02714	P125109_v1_chr	2518423	2519658	+	1236	767
P125109_02715	P125109_v1_chr	2519678	2521330	-	1653	792
P125109_02716	P125109_v1_chr	2521510	2522508	+	999	155
P125109_02717	P125109_v1_chr	2522622	2522948	+	327	197
P125109_02718	P125109_v1_chr	2523009	2524250	-	1242	917
P125109_02719	P125109_v1_chr	2524593	2525795	+	1203	703
P125109_02720	P125109_v1_chr	2525848	2528037	-	2190	2069
P125109_02721	P125109_v1_chr	2528228	2528303	-	76	142
P125109_02722	P125109_v1_chr	2528346	2528421	-	76	96
P125109_02723	P125109_v1_chr	2528643	2529005	+	363	358
P125109_02724	P125109_v1_chr	2529028	2529399	+	372	274
P125109_02725	P125109_v1_chr	2529453	2530868	-	1416	4
P125109_02726	P125109_v1_chr	2531127	2531202	+	76	1
P125109_02727	P125109_v1_chr	2531248	2531323	+	76	0
P125109_02728	P125109_v1_chr	2531365	2531440	+	76	0
P125109_02729	P125109_v1_chr	2531445	2531520	+	76	115
P125109_02730	P125109_v1_chr	2531684	2532568	-	885	737
P125109_02731	P125109_v1_chr	2532620	2532778	-	159	25
P125109_02732	P125109_v1_chr	2532837	2534093	-	1257	1502
P125109_02733	P125109_v1_chr	2534148	2534981	-	834	1090
P125109_02734	P125109_v1_chr	2535237	2535998	+	762	1839
P125109_02735	P125109_v1_chr	2536060	2536986	-	927	435
P125109_02736	P125109_v1_chr	2537076	2538074	+	999	783
P125109_02737	P125109_v1_chr	2538071	2538289	-	219	4
P125109_02738	P125109_v1_chr	2538291	2540306	-	2016	6
P125109_02739	P125109_v1_chr	2540378	2541364	-	987	2
P125109_02740	P125109_v1_chr	2541596	2542357	+	762	995
P125109_02741	P125109_v1_chr	2542521	2543492	+	972	743
P125109_02742	P125109_v1_chr	2543876	2544133	+	258	41
P125109_02743	P125109_v1_chr	2544182	2545909	+	1728	239
P125109_02744	P125109_v1_chr	2545950	2546459	+	510	46
P125109_02745	P125109_v1_chr	2546623	2546862	-	240	164
P125109_02746	P125109_v1_chr	2546859	2547725	-	867	465
P125109_02747	P125109_v1_chr	2547808	2549100	+	1293	772
P125109_02748	P125109_v1_chr	2549115	2549834	+	720	567
P125109_02749	P125109_v1_chr	2549911	2550276	+	366	318
P125109_02750	P125109_v1_chr	2550376	2550984	-	609	754
P125109_02751	P125109_v1_chr	2551236	2552147	-	912	203
P125109_02752	P125109_v1_chr	2552215	2553312	-	1098	689
P125109_02753	P125109_v1_chr	2553302	2554177	-	876	471
P125109_02754	P125109_v1_chr	2554177	2555010	-	834	541
P125109_02755	P125109_v1_chr	2555010	2556026	-	1017	171
P125109_02756	P125109_v1_chr	2556184	2556975	-	792	199
P125109_02757	P125109_v1_chr	2557213	2558112	-	900	198
P125109_02758	P125109_v1_chr	2558207	2558782	-	576	118
P125109_02759	P125109_v1_chr	2558844	2559293	-	450	73
P125109_02760	P125109_v1_chr	2559280	2559705	-	426	293
P125109_02761	P125109_v1_chr	2559918	2560787	+	870	440
P125109_02762	P125109_v1_chr	2560790	2561689	+	900	581
P125109_02763	P125109_v1_chr	2561710	2562039	+	330	1073
P125109_02764	P125109_v1_chr	2562488	2563456	-	969	634
P125109_02765	P125109_v1_chr	2563588	2564082	-	495	182
P125109_02766	P125109_v1_chr	2564095	2564754	-	660	706
P125109_02767	P125109_v1_chr	2564764	2565660	-	897	591
P125109_02768	P125109_v1_chr	2565679	2567040	-	1362	1121
P125109_02769	P125109_v1_chr	2567052	2568455	-	1404	638
P125109_02770	P125109_v1_chr	2568452	2569678	-	1227	630
P125109_02771	P125109_v1_chr	2569798	2570985	-	1188	1074
P125109_02772	P125109_v1_chr	2570975	2571814	-	840	688
P125109_02773	P125109_v1_chr	2571825	2573228	-	1404	780
P125109_02774	P125109_v1_chr	2573240	2573527	-	288	119
P125109_02775	P125109_v1_chr	2573640	2573930	-	291	193
P125109_02776	P125109_v1_chr	2573971	2574987	-	1017	811
P125109_02777	P125109_v1_chr	2574984	2575787	-	804	421
P125109_02778	P125109_v1_chr	2575784	2576473	-	690	261
P125109_02779	P125109_v1_chr	2576451	2576930	-	480	530
P125109_02780	P125109_v1_chr	2576943	2577278	-	336	860
P125109_02781	P125109_v1_chr	2577695	2579974	-	2280	1352
P125109_02782	P125109_v1_chr	2580246	2581196	+	951	310
P125109_02783	P125109_v1_chr	2581216	2583216	+	2001	1389
P125109_02784	P125109_v1_chr	2583279	2583509	-	231	243
P125109_02785	P125109_v1_chr	2583637	2584680	-	1044	679
P125109_02786	P125109_v1_chr	2584805	2585380	-	576	885
P125109_02787	P125109_v1_chr	2585584	2586882	+	1299	2651
P125109_02788	P125109_v1_chr	2587331	2589292	-	1962	1065
P125109_02789	P125109_v1_chr	2589478	2591178	+	1701	1142
P125109_02790	P125109_v1_chr	2591363	2594476	+	3114	2192
P125109_02791	P125109_v1_chr	2594578	2594637	-	60	46
P125109_02792	P125109_v1_chr	2595050	2595406	+	357	770
P125109_02793	P125109_v1_chr	2595410	2596537	+	1128	103
P125109_02794	P125109_v1_chr	2596565	2596765	+	201	0
P125109_02795	P125109_v1_chr	2596792	2598810	-	2019	1157
P125109_02796	P125109_v1_chr	2598826	2599689	-	864	650
P125109_02797	P125109_v1_chr	2599820	2600533	-	714	210
P125109_02798	P125109_v1_chr	2600708	2601742	-	1035	886
P125109_02799	P125109_v1_chr	2601759	2602637	-	879	1
P125109_02800	P125109_v1_chr	2602783	2603355	+	573	689
P125109_02801	P125109_v1_chr	2603355	2603825	+	471	161
P125109_02802	P125109_v1_chr	2603872	2605011	-	1140	515
P125109_02803	P125109_v1_chr	2605017	2606285	-	1269	582
P125109_02804	P125109_v1_chr	2606353	2607534	-	1182	875
P125109_02805	P125109_v1_chr	2607816	2608883	-	1068	71
P125109_02806	P125109_v1_chr	2609091	2610554	+	1464	832
P125109_02807	P125109_v1_chr	2610594	2610953	+	360	247
P125109_02808	P125109_v1_chr	2610980	2611705	-	726	292
P125109_02809	P125109_v1_chr	2611776	2613065	-	1290	288
P125109_02810	P125109_v1_chr	2613153	2613779	-	627	260
P125109_02811	P125109_v1_chr	2614192	2615229	+	1038	496
P125109_02812	P125109_v1_chr	2615229	2615867	+	639	506
P125109_02813	P125109_v1_chr	2616056	2618122	+	2067	2358
P125109_02814	P125109_v1_chr	2618127	2619668	+	1542	1255
P125109_02815	P125109_v1_chr	2619704	2621917	-	2214	4393
P125109_02816	P125109_v1_chr	2622014	2622151	-	138	15
P125109_02817	P125109_v1_chr	2622222	2622461	-	240	194
P125109_02818	P125109_v1_chr	2622330	2622521	+	192	13
P125109_02819	P125109_v1_chr	2622606	2622707	+	102	33
P125109_02820	P125109_v1_chr	2622673	2622906	-	234	380
P125109_02821	P125109_v1_chr	2623230	2623544	+	315	480
P125109_02822	P125109_v1_chr	2623564	2623851	-	288	105
P125109_02823	P125109_v1_chr	2624074	2625651	-	1578	268
P125109_02824	P125109_v1_chr	2625721	2627187	-	1467	484
P125109_02825	P125109_v1_chr	2627348	2628697	+	1350	1314
P125109_02826	P125109_v1_chr	2628859	2634957	-	6099	4331
P125109_02827	P125109_v1_chr	2635618	2637588	-	1971	2774
P125109_02828	P125109_v1_chr	2637691	2642925	-	5235	4307
P125109_02829	P125109_v1_chr	2643091	2648670	-	5580	5164
P125109_02830	P125109_v1_chr	2648808	2649767	-	960	692
P125109_02831	P125109_v1_chr	2649825	2651705	-	1881	1429
P125109_02832	P125109_v1_chr	2652215	2652436	-	222	230
P125109_02833	P125109_v1_chr	2652525	2653997	-	1473	1
P125109_02834	P125109_v1_chr	2654116	2655294	-	1179	243
P125109_02835	P125109_v1_chr	2655305	2655925	-	621	353
P125109_02836	P125109_v1_chr	2655939	2657213	-	1275	58
P125109_02837	P125109_v1_chr	2657324	2658442	-	1119	3
P125109_02838	P125109_v1_chr	2658469	2659473	-	1005	389
P125109_02839	P125109_v1_chr	2659765	2660931	-	1167	1491
P125109_02840	P125109_v1_chr	2661138	2661569	-	432	307
P125109_02841	P125109_v1_chr	2661690	2662553	-	864	1028
P125109_02842	P125109_v1_chr	2662553	2663362	-	810	743
P125109_02843	P125109_v1_chr	2663355	2663984	-	630	758
P125109_02844	P125109_v1_chr	2663981	2666359	-	2379	2901
P125109_02845	P125109_v1_chr	2666515	2668830	-	2316	1068
P125109_02846	P125109_v1_chr	2668831	2673765	-	4935	2984
P125109_02847	P125109_v1_chr	2673974	2674816	+	843	1377
P125109_02848	P125109_v1_chr	2674796	2675020	-	225	345
P125109_02849	P125109_v1_chr	2675062	2675730	+	669	702
P125109_02850	P125109_v1_chr	2675821	2675918	-	98	5
P125109_02851	P125109_v1_chr	2676002	2676295	+	294	333
P125109_02852	P125109_v1_chr	2676299	2677075	-	777	403
P125109_02853	P125109_v1_chr	2677090	2677269	+	180	2
P125109_02854	P125109_v1_chr	2677185	2678468	-	1284	244
P125109_02855	P125109_v1_chr	2678646	2678846	-	201	170
P125109_02856	P125109_v1_chr	2678858	2679193	-	336	246
P125109_02857	P125109_v1_chr	2679195	2681045	-	1851	869
P125109_02858	P125109_v1_chr	2681058	2681573	-	516	80
P125109_02859	P125109_v1_chr	2681769	2682092	-	324	154
P125109_02860	P125109_v1_chr	2682121	2682507	-	387	6
P125109_02861	P125109_v1_chr	2682535	2683749	-	1215	131
P125109_02862	P125109_v1_chr	2683930	2684424	-	495	95
P125109_02863	P125109_v1_chr	2684584	2685315	-	732	705
P125109_02864	P125109_v1_chr	2685434	2686237	+	804	119
P125109_02865	P125109_v1_chr	2686382	2687260	+	879	2863
P125109_02866	P125109_v1_chr	2687442	2688485	+	1044	1023
P125109_02867	P125109_v1_chr	2688489	2689307	+	819	342
P125109_02868	P125109_v1_chr	2689318	2690331	+	1014	695
P125109_02869	P125109_v1_chr	2690332	2691318	-	987	372
P125109_02870	P125109_v1_chr	2691309	2691947	-	639	472
P125109_02871	P125109_v1_chr	2692073	2693350	+	1278	695
P125109_02872	P125109_v1_chr	2693345	2694484	-	1140	491
P125109_02873	P125109_v1_chr	2694680	2695933	-	1254	372
P125109_02874	P125109_v1_chr	2696258	2697448	+	1191	678
P125109_02875	P125109_v1_chr	2697630	2699174	+	1545	4407
P125109_02876	P125109_v1_chr	2699535	2700866	+	1332	1960
P125109_02877	P125109_v1_chr	2700949	2703093	+	2145	1432
P125109_02878	P125109_v1_chr	2703149	2704609	+	1461	676
P125109_02879	P125109_v1_chr	2704658	2704996	-	339	55
P125109_02880	P125109_v1_chr	2705073	2706410	-	1338	586
P125109_02881	P125109_v1_chr	2706407	2707093	-	687	303
P125109_02882	P125109_v1_chr	2707173	2708558	-	1386	673
P125109_02883	P125109_v1_chr	2708663	2708846	-	184	57
P125109_02884	P125109_v1_chr	2709253	2713140	-	3888	2442
P125109_02885	P125109_v1_chr	2713396	2714940	+	1545	930
P125109_02886	P125109_v1_chr	2714991	2715509	-	519	28
P125109_02887	P125109_v1_chr	2715567	2716202	-	636	617
P125109_02888	P125109_v1_chr	2716206	2717567	-	1362	670
P125109_02889	P125109_v1_chr	2717578	2718471	-	894	571
P125109_02890	P125109_v1_chr	2718587	2719435	+	849	420
P125109_02891	P125109_v1_chr	2719474	2720391	-	918	3365
P125109_02892	P125109_v1_chr	2720413	2721609	-	1197	538
P125109_02893	P125109_v1_chr	2721725	2722651	+	927	1064
P125109_02894	P125109_v1_chr	2722689	2722949	+	261	380
P125109_02895	P125109_v1_chr	2723061	2723441	-	381	1
P125109_02896	P125109_v1_chr	2723441	2724172	-	732	58
P125109_02897	P125109_v1_chr	2724184	2724912	-	729	69
P125109_02898	P125109_v1_chr	2724924	2725829	-	906	64
P125109_02899	P125109_v1_chr	2725826	2726563	-	738	6
P125109_02900	P125109_v1_chr	2726780	2727754	-	975	50
P125109_02901	P125109_v1_chr	2727771	2729570	-	1800	466
P125109_02902	P125109_v1_chr	2729821	2730300	-	480	190
P125109_02903	P125109_v1_chr	2730297	2731253	-	957	737
P125109_02904	P125109_v1_chr	2731253	2731903	-	651	191
P125109_02905	P125109_v1_chr	2731935	2732510	-	576	3
P125109_02906	P125109_v1_chr	2732936	2734558	+	1623	1774
P125109_02907	P125109_v1_chr	2734543	2735280	-	738	444
P125109_02908	P125109_v1_chr	2735410	2736744	+	1335	327
P125109_02909	P125109_v1_chr	2736762	2737661	-	900	749
P125109_02910	P125109_v1_chr	2737764	2738351	+	588	206
P125109_02911	P125109_v1_chr	2738413	2738796	-	384	122
P125109_02912	P125109_v1_chr	2739115	2739804	+	690	886
P125109_02913	P125109_v1_chr	2739920	2740957	-	1038	647
P125109_02914	P125109_v1_chr	2741161	2741580	+	420	414
P125109_02915	P125109_v1_chr	2741653	2742333	+	681	42
P125109_02916	P125109_v1_chr	2742387	2745047	+	2661	1787
P125109_02917	P125109_v1_chr	2745137	2745178	+	42	0
P125109_02918	P125109_v1_chr	2745162	2746517	+	1356	1
P125109_02919	P125109_v1_chr	2746562	2746885	+	324	259
P125109_02920	P125109_v1_chr	2746882	2748183	-	1302	459
P125109_02921	P125109_v1_chr	2748287	2748742	-	456	2
P125109_02922	P125109_v1_chr	2748954	2749064	-	111	44
P125109_02923	P125109_v1_chr	2749265	2752168	-	2904	4029
P125109_02924	P125109_v1_chr	2752364	2752439	-	76	61
P125109_02925	P125109_v1_chr	2752526	2754063	-	1538	2574
P125109_02926	P125109_v1_chr	2754522	2757095	-	2574	3543
P125109_02927	P125109_v1_chr	2757225	2757956	-	732	377
P125109_02928	P125109_v1_chr	2757953	2758933	-	981	881
P125109_02929	P125109_v1_chr	2759065	2759802	+	738	41
P125109_02930	P125109_v1_chr	2759803	2759893	-	91	0
P125109_02931	P125109_v1_chr	2760074	2760412	+	339	80
P125109_02932	P125109_v1_chr	2760299	2760457	+	159	0
P125109_02933	P125109_v1_chr	2760497	2760638	+	142	0
P125109_02934	P125109_v1_chr	2760663	2761823	+	1161	449
P125109_02935	P125109_v1_chr	2761784	2762692	-	909	719
P125109_02936	P125109_v1_chr	2762656	2762730	+	75	0
P125109_02937	P125109_v1_chr	2762750	2763871	-	1122	819
P125109_02938	P125109_v1_chr	2763881	2764951	-	1071	960
P125109_02939	P125109_v1_chr	2765391	2765909	+	519	2671
P125109_02940	P125109_v1_chr	2765902	2767122	+	1221	1707
P125109_02941	P125109_v1_chr	2767279	2767626	-	348	2
P125109_02942	P125109_v1_chr	2767667	2768434	-	768	4
P125109_02943	P125109_v1_chr	2768479	2769027	-	549	1
P125109_02944	P125109_v1_chr	2769046	2769294	-	249	0
P125109_02945	P125109_v1_chr	2769547	2770908	-	1362	1
P125109_02946	P125109_v1_chr	2771074	2771865	+	792	550
P125109_02947	P125109_v1_chr	2771930	2773171	+	1242	1229
P125109_02948	P125109_v1_chr	2773091	2773195	+	105	0
P125109_02949	P125109_v1_chr	2773292	2773897	+	606	365
P125109_02950	P125109_v1_chr	2773932	2774714	-	783	1
P125109_02951	P125109_v1_chr	2774760	2775524	+	765	0
P125109_02952	P125109_v1_chr	2775610	2777271	+	1662	1303
P125109_02953	P125109_v1_chr	2777420	2777758	+	339	136
P125109_02954	P125109_v1_chr	2777924	2778214	-	291	132
P125109_02955	P125109_v1_chr	2778204	2778641	-	438	53
P125109_02956	P125109_v1_chr	2778785	2779312	+	528	995
P125109_02957	P125109_v1_chr	2779927	2791401	+	11475	10340
P125109_02958	P125109_v1_chr	2791403	2791747	-	345	1
P125109_02959	P125109_v1_chr	2791466	2792875	+	1410	879
P125109_02960	P125109_v1_chr	2792325	2792384	-	60	0
P125109_02961	P125109_v1_chr	2792872	2795052	+	2181	1119
P125109_02962	P125109_v1_chr	2795033	2796223	+	1191	409
P125109_02963	P125109_v1_chr	2796295	2796657	+	363	123
P125109_02964	P125109_v1_chr	2796321	2796458	+	138	0
P125109_02965	P125109_v1_chr	2796755	2797348	+	594	609
P125109_02966	P125109_v1_chr	2797747	2798550	+	804	1352
P125109_02967	P125109_v1_chr	2799330	2800536	-	1207	967
P125109_02968	P125109_v1_chr	2800050	2800192	+	143	0
P125109_02969	P125109_v1_chr	2800521	2800916	+	396	828
P125109_02970	P125109_v1_chr	2801542	2802657	+	1116	599
P125109_02971	P125109_v1_chr	2802738	2806394	+	3657	3374
P125109_02972	P125109_v1_chr	2806504	2807748	+	1245	387
P125109_02973	P125109_v1_chr	2807780	2808709	+	930	1690
P125109_02974	P125109_v1_chr	2808751	2810925	-	2175	5104
P125109_02975	P125109_v1_chr	2811457	2811768	-	312	666
P125109_02976	P125109_v1_chr	2811964	2813016	-	1053	6699
P125109_02977	P125109_v1_chr	2813088	2813426	+	339	845
P125109_02978	P125109_v1_chr	2813535	2814464	+	930	7183
P125109_02979	P125109_v1_chr	2814758	2815654	+	897	2961
P125109_02980	P125109_v1_chr	2815919	2815984	+	66	453
P125109_02981	P125109_v1_chr	2816170	2816283	+	114	107
P125109_02982	P125109_v1_chr	2816376	2817389	-	1014	1443
P125109_02983	P125109_v1_chr	2817522	2818937	-	1416	632
P125109_02984	P125109_v1_chr	2818924	2819598	-	675	200
P125109_02985	P125109_v1_chr	2819753	2820730	+	978	407
P125109_02986	P125109_v1_chr	2820745	2821176	+	432	179
P125109_02987	P125109_v1_chr	2821187	2822701	+	1515	1126
P125109_02988	P125109_v1_chr	2822651	2822785	-	135	5
P125109_02989	P125109_v1_chr	2823005	2823982	+	978	327
P125109_02990	P125109_v1_chr	2824008	2825276	+	1269	1266
P125109_02991	P125109_v1_chr	2825298	2826746	+	1449	735
P125109_02992	P125109_v1_chr	2826761	2828044	+	1284	1035
P125109_02993	P125109_v1_chr	2828174	2829574	+	1401	2045
P125109_02994	P125109_v1_chr	2829616	2830293	+	678	1065
P125109_02995	P125109_v1_chr	2830315	2830764	-	450	1598
P125109_02996	P125109_v1_chr	2830864	2831022	-	159	51
P125109_02997	P125109_v1_chr	2831205	2831504	+	300	163
P125109_02998	P125109_v1_chr	2831514	2832041	+	528	235
P125109_02999	P125109_v1_chr	2832120	2832299	+	180	1101
P125109_03000	P125109_v1_chr	2832389	2832790	-	402	1508
P125109_03001	P125109_v1_chr	2833488	2833937	+	450	1035
P125109_03002	P125109_v1_chr	2833972	2834322	-	351	799
P125109_03003	P125109_v1_chr	2834484	2834810	+	327	265
P125109_03004	P125109_v1_chr	2834894	2836228	-	1335	407
P125109_03005	P125109_v1_chr	2836317	2836748	+	432	146
P125109_03006	P125109_v1_chr	2836763	2836921	+	159	100
P125109_03007	P125109_v1_chr	2836847	2836991	-	145	0
P125109_03008	P125109_v1_chr	2837020	2837265	+	246	249
P125109_03009	P125109_v1_chr	2837262	2837672	+	411	166
P125109_03010	P125109_v1_chr	2837672	2839789	+	2118	1583
P125109_03011	P125109_v1_chr	2839800	2840759	+	960	1135
P125109_03012	P125109_v1_chr	2841114	2842316	+	1203	7045
P125109_03013	P125109_v1_chr	2842309	2843373	+	1065	762
P125109_03014	P125109_v1_chr	2843443	2844438	+	996	581
P125109_03015	P125109_v1_chr	2844603	2845787	+	1185	843
P125109_03016	P125109_v1_chr	2845912	2846193	+	282	42
P125109_03017	P125109_v1_chr	2846284	2846814	+	531	520
P125109_03018	P125109_v1_chr	2846941	2848113	+	1173	1280
P125109_03019	P125109_v1_chr	2848130	2849668	+	1539	1552
P125109_03020	P125109_v1_chr	2849717	2851087	-	1371	2203
P125109_03021	P125109_v1_chr	2851433	2851948	-	516	400
P125109_03022	P125109_v1_chr	2852016	2852089	+	74	0
P125109_03023	P125109_v1_chr	2852098	2853654	-	1557	435
P125109_03024	P125109_v1_chr	2853731	2854156	-	426	129
P125109_03025	P125109_v1_chr	2854153	2854719	-	567	219
P125109_03026	P125109_v1_chr	2854956	2855032	-	77	83
P125109_03027	P125109_v1_chr	2855226	2855302	-	77	32
P125109_03028	P125109_v1_chr	2855364	2855440	-	77	1
P125109_03029	P125109_v1_chr	2855444	2855536	-	93	0
P125109_03030	P125109_v1_chr	2855840	2856025	-	186	14
P125109_03031	P125109_v1_chr	2856260	2858890	-	2631	98
P125109_03032	P125109_v1_chr	2859126	2859665	-	540	165
P125109_03033	P125109_v1_chr	2859743	2860804	-	1062	444
P125109_03034	P125109_v1_chr	2860889	2861386	-	498	589
P125109_03035	P125109_v1_chr	2861582	2861827	+	246	368
P125109_03036	P125109_v1_chr	2861865	2862944	-	1080	856
P125109_03037	P125109_v1_chr	2863198	2863761	+	564	785
P125109_03038	P125109_v1_chr	2863758	2864729	+	972	791
P125109_03039	P125109_v1_chr	2864741	2865103	+	363	116
P125109_03040	P125109_v1_chr	2865115	2865894	+	780	206
P125109_03041	P125109_v1_chr	2865971	2866330	+	360	307
P125109_03042	P125109_v1_chr	2866445	2866501	+	57	101
P125109_03043	P125109_v1_chr	2866528	2867301	+	774	359
P125109_03044	P125109_v1_chr	2867294	2868259	+	966	685
P125109_03045	P125109_v1_chr	2868256	2869776	-	1521	1045
P125109_03046	P125109_v1_chr	2869962	2871401	+	1440	399
P125109_03047	P125109_v1_chr	2871398	2872531	+	1134	294
P125109_03048	P125109_v1_chr	2872529	2872636	+	108	31
P125109_03049	P125109_v1_chr	2872628	2874868	-	2241	1987
P125109_03050	P125109_v1_chr	2875014	2875559	-	546	765
P125109_03051	P125109_v1_chr	2876088	2876570	-	483	135
P125109_03052	P125109_v1_chr	2876597	2877067	-	471	457
P125109_03053	P125109_v1_chr	2877060	2877470	-	411	542
P125109_03054	P125109_v1_chr	2877467	2878234	-	768	378
P125109_03055	P125109_v1_chr	2878234	2878776	-	543	689
P125109_03056	P125109_v1_chr	2878786	2880495	-	1710	1940
P125109_03057	P125109_v1_chr	2880513	2881436	-	924	544
P125109_03058	P125109_v1_chr	2881439	2883265	-	1827	1111
P125109_03059	P125109_v1_chr	2883265	2883873	-	609	156
P125109_03060	P125109_v1_chr	2884019	2884480	-	462	198
P125109_03061	P125109_v1_chr	2884690	2885046	+	357	261
P125109_03062	P125109_v1_chr	2885115	2885987	+	873	450
P125109_03063	P125109_v1_chr	2885978	2886250	+	273	324
P125109_03064	P125109_v1_chr	2886250	2887371	+	1122	604
P125109_03065	P125109_v1_chr	2887368	2888378	+	1011	791
P125109_03066	P125109_v1_chr	2888597	2890675	+	2079	1051
P125109_03067	P125109_v1_chr	2890737	2891081	-	345	242
P125109_03068	P125109_v1_chr	2891122	2891184	-	63	0
P125109_03069	P125109_v1_chr	2891263	2892180	+	918	178
P125109_03070	P125109_v1_chr	2892177	2892998	+	822	368
P125109_03071	P125109_v1_chr	2892995	2893855	+	861	262
P125109_03072	P125109_v1_chr	2893846	2894694	+	849	1597
P125109_03073	P125109_v1_chr	2894793	2895659	-	867	2059
P125109_03074	P125109_v1_chr	2895862	2896617	-	756	794
P125109_03075	P125109_v1_chr	2896790	2896870	-	81	68
P125109_03076	P125109_v1_chr	2897002	2897889	-	888	231
P125109_03077	P125109_v1_chr	2898099	2898200	-	102	0
P125109_03078	P125109_v1_chr	2898125	2898244	-	120	43
