# Program:featureCounts v1.6.4; Command:"featureCounts" "-M" "--fraction" "-t" "gene" "-g" "ID" "-s" "0" "-a" "/pub37/alexp/data/TRADIS/v2_WY_macro/P125109_v3_2018.tradis.gff" "-o" "P125109_input_LB_2.deseq.fc.tsv" "P125109_input_LB_2.deseq.bam" 
Geneid	Chr	Start	End	Strand	Length	P125109_input_LB_2.deseq.bam
P125109_02749	P125109_v1_chr	2549911	2550276	+	366	192
P125109_02750	P125109_v1_chr	2550376	2550984	-	609	381
P125109_02751	P125109_v1_chr	2551236	2552147	-	912	125
P125109_02752	P125109_v1_chr	2552215	2553312	-	1098	377
P125109_02753	P125109_v1_chr	2553302	2554177	-	876	279
P125109_02754	P125109_v1_chr	2554177	2555010	-	834	293
P125109_02755	P125109_v1_chr	2555010	2556026	-	1017	103
P125109_02756	P125109_v1_chr	2556184	2556975	-	792	120
P125109_02757	P125109_v1_chr	2557213	2558112	-	900	129
P125109_02758	P125109_v1_chr	2558207	2558782	-	576	58
P125109_02759	P125109_v1_chr	2558844	2559293	-	450	48
P125109_02760	P125109_v1_chr	2559280	2559705	-	426	141
P125109_02761	P125109_v1_chr	2559918	2560787	+	870	238
P125109_02762	P125109_v1_chr	2560790	2561689	+	900	305
P125109_02763	P125109_v1_chr	2561710	2562039	+	330	540
P125109_02764	P125109_v1_chr	2562488	2563456	-	969	351
P125109_02765	P125109_v1_chr	2563588	2564082	-	495	99
P125109_02766	P125109_v1_chr	2564095	2564754	-	660	453
P125109_02767	P125109_v1_chr	2564764	2565660	-	897	382
P125109_02768	P125109_v1_chr	2565679	2567040	-	1362	686
P125109_02769	P125109_v1_chr	2567052	2568455	-	1404	378
P125109_02770	P125109_v1_chr	2568452	2569678	-	1227	375
P125109_02771	P125109_v1_chr	2569798	2570985	-	1188	618
P125109_02772	P125109_v1_chr	2570975	2571814	-	840	449
P125109_02773	P125109_v1_chr	2571825	2573228	-	1404	466
P125109_02774	P125109_v1_chr	2573240	2573527	-	288	59
P125109_02775	P125109_v1_chr	2573640	2573930	-	291	110
P125109_02776	P125109_v1_chr	2573971	2574987	-	1017	427
P125109_02777	P125109_v1_chr	2574984	2575787	-	804	229
P125109_02778	P125109_v1_chr	2575784	2576473	-	690	188
P125109_02779	P125109_v1_chr	2576451	2576930	-	480	272
P125109_02780	P125109_v1_chr	2576943	2577278	-	336	495
P125109_02781	P125109_v1_chr	2577695	2579974	-	2280	822
P125109_02782	P125109_v1_chr	2580246	2581196	+	951	173
P125109_02783	P125109_v1_chr	2581216	2583216	+	2001	803
P125109_02784	P125109_v1_chr	2583279	2583509	-	231	107
P125109_02785	P125109_v1_chr	2583637	2584680	-	1044	411
P125109_02786	P125109_v1_chr	2584805	2585380	-	576	482
P125109_02787	P125109_v1_chr	2585584	2586882	+	1299	1280
P125109_02788	P125109_v1_chr	2587331	2589292	-	1962	568
P125109_02789	P125109_v1_chr	2589478	2591178	+	1701	650
P125109_02790	P125109_v1_chr	2591363	2594476	+	3114	1262
P125109_02791	P125109_v1_chr	2594578	2594637	-	60	26
P125109_02792	P125109_v1_chr	2595050	2595406	+	357	449
P125109_02793	P125109_v1_chr	2595410	2596537	+	1128	65
P125109_02794	P125109_v1_chr	2596565	2596765	+	201	0
P125109_02795	P125109_v1_chr	2596792	2598810	-	2019	681
P125109_02796	P125109_v1_chr	2598826	2599689	-	864	378
P125109_02797	P125109_v1_chr	2599820	2600533	-	714	107
P125109_02798	P125109_v1_chr	2600708	2601742	-	1035	531
P125109_02799	P125109_v1_chr	2601759	2602637	-	879	0
P125109_02800	P125109_v1_chr	2602783	2603355	+	573	340
P125109_02801	P125109_v1_chr	2603355	2603825	+	471	88
P125109_02802	P125109_v1_chr	2603872	2605011	-	1140	300
P125109_02803	P125109_v1_chr	2605017	2606285	-	1269	299
P125109_02804	P125109_v1_chr	2606353	2607534	-	1182	459
P125109_02805	P125109_v1_chr	2607816	2608883	-	1068	53
P125109_02806	P125109_v1_chr	2609091	2610554	+	1464	466
P125109_02807	P125109_v1_chr	2610594	2610953	+	360	109
P125109_02808	P125109_v1_chr	2610980	2611705	-	726	134
P125109_02809	P125109_v1_chr	2611776	2613065	-	1290	107
P125109_02810	P125109_v1_chr	2613153	2613779	-	627	177
P125109_02811	P125109_v1_chr	2614192	2615229	+	1038	235
P125109_02812	P125109_v1_chr	2615229	2615867	+	639	284
P125109_02813	P125109_v1_chr	2616056	2618122	+	2067	1151
P125109_02814	P125109_v1_chr	2618127	2619668	+	1542	710
P125109_02815	P125109_v1_chr	2619704	2621917	-	2214	2193
P125109_02816	P125109_v1_chr	2622014	2622151	-	138	4
P125109_02817	P125109_v1_chr	2622222	2622461	-	240	117
P125109_02818	P125109_v1_chr	2622330	2622521	+	192	7
P125109_02819	P125109_v1_chr	2622606	2622707	+	102	17
P125109_02820	P125109_v1_chr	2622673	2622906	-	234	200
P125109_02821	P125109_v1_chr	2623230	2623544	+	315	199
P125109_02822	P125109_v1_chr	2623564	2623851	-	288	75
P125109_02823	P125109_v1_chr	2624074	2625651	-	1578	112
P125109_02824	P125109_v1_chr	2625721	2627187	-	1467	203
P125109_02825	P125109_v1_chr	2627348	2628697	+	1350	749
P125109_02826	P125109_v1_chr	2628859	2634957	-	6099	2543
P125109_02827	P125109_v1_chr	2635618	2637588	-	1971	1647
P125109_02828	P125109_v1_chr	2637691	2642925	-	5235	2660
P125109_02829	P125109_v1_chr	2643091	2648670	-	5580	3042
P125109_02830	P125109_v1_chr	2648808	2649767	-	960	392
P125109_02831	P125109_v1_chr	2649825	2651705	-	1881	698
P125109_02832	P125109_v1_chr	2652215	2652436	-	222	95
P125109_02833	P125109_v1_chr	2652525	2653997	-	1473	0
P125109_02834	P125109_v1_chr	2654116	2655294	-	1179	143
P125109_02835	P125109_v1_chr	2655305	2655925	-	621	184
P125109_02836	P125109_v1_chr	2655939	2657213	-	1275	38
P125109_02837	P125109_v1_chr	2657324	2658442	-	1119	1
P125109_02838	P125109_v1_chr	2658469	2659473	-	1005	200
P125109_02839	P125109_v1_chr	2659765	2660931	-	1167	907
P125109_02840	P125109_v1_chr	2661138	2661569	-	432	186
P125109_02841	P125109_v1_chr	2661690	2662553	-	864	607
P125109_02842	P125109_v1_chr	2662553	2663362	-	810	450
P125109_02843	P125109_v1_chr	2663355	2663984	-	630	442
P125109_02844	P125109_v1_chr	2663981	2666359	-	2379	1547
P125109_02845	P125109_v1_chr	2666515	2668830	-	2316	616
P125109_02846	P125109_v1_chr	2668831	2673765	-	4935	1701
P125109_02847	P125109_v1_chr	2673974	2674816	+	843	718
P125109_02848	P125109_v1_chr	2674796	2675020	-	225	214
P125109_02849	P125109_v1_chr	2675062	2675730	+	669	338
P125109_02850	P125109_v1_chr	2675821	2675918	-	98	1
P125109_02851	P125109_v1_chr	2676002	2676295	+	294	155
P125109_02852	P125109_v1_chr	2676299	2677075	-	777	235
P125109_02853	P125109_v1_chr	2677090	2677269	+	180	0
P125109_02854	P125109_v1_chr	2677185	2678468	-	1284	162
P125109_02855	P125109_v1_chr	2678646	2678846	-	201	94
P125109_02856	P125109_v1_chr	2678858	2679193	-	336	132
P125109_02857	P125109_v1_chr	2679195	2681045	-	1851	473
P125109_02858	P125109_v1_chr	2681058	2681573	-	516	28
P125109_02859	P125109_v1_chr	2681769	2682092	-	324	75
P125109_02860	P125109_v1_chr	2682121	2682507	-	387	0
P125109_02861	P125109_v1_chr	2682535	2683749	-	1215	79
P125109_02862	P125109_v1_chr	2683930	2684424	-	495	57
P125109_02863	P125109_v1_chr	2684584	2685315	-	732	394
P125109_02864	P125109_v1_chr	2685434	2686237	+	804	63
P125109_02865	P125109_v1_chr	2686382	2687260	+	879	1460
P125109_02866	P125109_v1_chr	2687442	2688485	+	1044	499
P125109_02867	P125109_v1_chr	2688489	2689307	+	819	195
P125109_02868	P125109_v1_chr	2689318	2690331	+	1014	372
P125109_02869	P125109_v1_chr	2690332	2691318	-	987	270
P125109_02870	P125109_v1_chr	2691309	2691947	-	639	251
P125109_02871	P125109_v1_chr	2692073	2693350	+	1278	400
P125109_02872	P125109_v1_chr	2693345	2694484	-	1140	266
P125109_02873	P125109_v1_chr	2694680	2695933	-	1254	225
P125109_02874	P125109_v1_chr	2696258	2697448	+	1191	364
P125109_02875	P125109_v1_chr	2697630	2699174	+	1545	2415
P125109_02876	P125109_v1_chr	2699535	2700866	+	1332	1019
P125109_02877	P125109_v1_chr	2700949	2703093	+	2145	776
P125109_02878	P125109_v1_chr	2703149	2704609	+	1461	334
P125109_02879	P125109_v1_chr	2704658	2704996	-	339	19
P125109_02880	P125109_v1_chr	2705073	2706410	-	1338	301
P125109_02881	P125109_v1_chr	2706407	2707093	-	687	182
P125109_02882	P125109_v1_chr	2707173	2708558	-	1386	359
P125109_02883	P125109_v1_chr	2708663	2708846	-	184	33
P125109_02884	P125109_v1_chr	2709253	2713140	-	3888	1496
P125109_02885	P125109_v1_chr	2713396	2714940	+	1545	514
P125109_02886	P125109_v1_chr	2714991	2715509	-	519	13
P125109_02887	P125109_v1_chr	2715567	2716202	-	636	304
P125109_02888	P125109_v1_chr	2716206	2717567	-	1362	390
P125109_02889	P125109_v1_chr	2717578	2718471	-	894	283
P125109_02890	P125109_v1_chr	2718587	2719435	+	849	215
P125109_02891	P125109_v1_chr	2719474	2720391	-	918	1717
P125109_02892	P125109_v1_chr	2720413	2721609	-	1197	178
P125109_02893	P125109_v1_chr	2721725	2722651	+	927	536
P125109_02894	P125109_v1_chr	2722689	2722949	+	261	190
P125109_02895	P125109_v1_chr	2723061	2723441	-	381	0
P125109_02896	P125109_v1_chr	2723441	2724172	-	732	34
P125109_02897	P125109_v1_chr	2724184	2724912	-	729	52
P125109_02898	P125109_v1_chr	2724924	2725829	-	906	41
P125109_02899	P125109_v1_chr	2725826	2726563	-	738	2
P125109_02900	P125109_v1_chr	2726780	2727754	-	975	14
P125109_02901	P125109_v1_chr	2727771	2729570	-	1800	269
P125109_02902	P125109_v1_chr	2729821	2730300	-	480	97
P125109_02903	P125109_v1_chr	2730297	2731253	-	957	454
P125109_02904	P125109_v1_chr	2731253	2731903	-	651	100
P125109_02905	P125109_v1_chr	2731935	2732510	-	576	1
P125109_02906	P125109_v1_chr	2732936	2734558	+	1623	1063
P125109_02907	P125109_v1_chr	2734543	2735280	-	738	260
P125109_02908	P125109_v1_chr	2735410	2736744	+	1335	224
P125109_02909	P125109_v1_chr	2736762	2737661	-	900	343
P125109_02910	P125109_v1_chr	2737764	2738351	+	588	111
P125109_02911	P125109_v1_chr	2738413	2738796	-	384	71
P125109_02912	P125109_v1_chr	2739115	2739804	+	690	499
P125109_02913	P125109_v1_chr	2739920	2740957	-	1038	407
P125109_02914	P125109_v1_chr	2741161	2741580	+	420	223
P125109_02915	P125109_v1_chr	2741653	2742333	+	681	23
P125109_02916	P125109_v1_chr	2742387	2745047	+	2661	1029
P125109_02917	P125109_v1_chr	2745137	2745178	+	42	0
P125109_02918	P125109_v1_chr	2745162	2746517	+	1356	0
P125109_02919	P125109_v1_chr	2746562	2746885	+	324	113
P125109_02920	P125109_v1_chr	2746882	2748183	-	1302	264
P125109_02921	P125109_v1_chr	2748287	2748742	-	456	0
P125109_02922	P125109_v1_chr	2748954	2749064	-	111	32
P125109_02923	P125109_v1_chr	2749265	2752168	-	2904	2511
P125109_02924	P125109_v1_chr	2752364	2752439	-	76	26
P125109_02925	P125109_v1_chr	2752526	2754063	-	1538	1822
P125109_02926	P125109_v1_chr	2754522	2757095	-	2574	2162
P125109_02927	P125109_v1_chr	2757225	2757956	-	732	172
P125109_02928	P125109_v1_chr	2757953	2758933	-	981	484
P125109_02929	P125109_v1_chr	2759065	2759802	+	738	23
P125109_02930	P125109_v1_chr	2759803	2759893	-	91	1
P125109_02931	P125109_v1_chr	2760074	2760412	+	339	32
P125109_02932	P125109_v1_chr	2760299	2760457	+	159	0
P125109_02933	P125109_v1_chr	2760497	2760638	+	142	0
P125109_02934	P125109_v1_chr	2760663	2761823	+	1161	268
P125109_02935	P125109_v1_chr	2761784	2762692	-	909	369
P125109_02936	P125109_v1_chr	2762656	2762730	+	75	0
P125109_02937	P125109_v1_chr	2762750	2763871	-	1122	481
P125109_02938	P125109_v1_chr	2763881	2764951	-	1071	500
P125109_02939	P125109_v1_chr	2765391	2765909	+	519	1309
P125109_02940	P125109_v1_chr	2765902	2767122	+	1221	909
P125109_02941	P125109_v1_chr	2767279	2767626	-	348	0
P125109_02942	P125109_v1_chr	2767667	2768434	-	768	0
P125109_02943	P125109_v1_chr	2768479	2769027	-	549	0
P125109_02944	P125109_v1_chr	2769046	2769294	-	249	0
P125109_02945	P125109_v1_chr	2769547	2770908	-	1362	3
P125109_02946	P125109_v1_chr	2771074	2771865	+	792	317
P125109_02947	P125109_v1_chr	2771930	2773171	+	1242	728
P125109_02948	P125109_v1_chr	2773091	2773195	+	105	0
P125109_02949	P125109_v1_chr	2773292	2773897	+	606	136
P125109_02950	P125109_v1_chr	2773932	2774714	-	783	0
P125109_02951	P125109_v1_chr	2774760	2775524	+	765	0
P125109_02952	P125109_v1_chr	2775610	2777271	+	1662	708
P125109_02953	P125109_v1_chr	2777420	2777758	+	339	87
P125109_02954	P125109_v1_chr	2777924	2778214	-	291	57
P125109_02955	P125109_v1_chr	2778204	2778641	-	438	24
P125109_02956	P125109_v1_chr	2778785	2779312	+	528	469
P125109_02957	P125109_v1_chr	2779927	2791401	+	11475	6334
P125109_02958	P125109_v1_chr	2791403	2791747	-	345	0
P125109_02959	P125109_v1_chr	2791466	2792875	+	1410	557
P125109_02960	P125109_v1_chr	2792325	2792384	-	60	0
P125109_02961	P125109_v1_chr	2792872	2795052	+	2181	718
P125109_02962	P125109_v1_chr	2795033	2796223	+	1191	235
P125109_02963	P125109_v1_chr	2796295	2796657	+	363	76
P125109_02964	P125109_v1_chr	2796321	2796458	+	138	0
P125109_02965	P125109_v1_chr	2796755	2797348	+	594	293
P125109_02966	P125109_v1_chr	2797747	2798550	+	804	670
P125109_02967	P125109_v1_chr	2799330	2800536	-	1207	436
P125109_02968	P125109_v1_chr	2800050	2800192	+	143	0
P125109_02969	P125109_v1_chr	2800521	2800916	+	396	437
P125109_02970	P125109_v1_chr	2801542	2802657	+	1116	330
P125109_02971	P125109_v1_chr	2802738	2806394	+	3657	1989
P125109_02972	P125109_v1_chr	2806504	2807748	+	1245	236
P125109_02973	P125109_v1_chr	2807780	2808709	+	930	892
P125109_02974	P125109_v1_chr	2808751	2810925	-	2175	2445
P125109_02975	P125109_v1_chr	2811457	2811768	-	312	319
P125109_02976	P125109_v1_chr	2811964	2813016	-	1053	3400
P125109_02977	P125109_v1_chr	2813088	2813426	+	339	524
P125109_02978	P125109_v1_chr	2813535	2814464	+	930	3513
P125109_02979	P125109_v1_chr	2814758	2815654	+	897	1433
P125109_02980	P125109_v1_chr	2815919	2815984	+	66	255
P125109_02981	P125109_v1_chr	2816170	2816283	+	114	47
P125109_02982	P125109_v1_chr	2816376	2817389	-	1014	722
P125109_02983	P125109_v1_chr	2817522	2818937	-	1416	345
P125109_02984	P125109_v1_chr	2818924	2819598	-	675	91
P125109_02985	P125109_v1_chr	2819753	2820730	+	978	253
P125109_02986	P125109_v1_chr	2820745	2821176	+	432	100
P125109_02987	P125109_v1_chr	2821187	2822701	+	1515	655
P125109_02988	P125109_v1_chr	2822651	2822785	-	135	2
P125109_02989	P125109_v1_chr	2823005	2823982	+	978	187
P125109_02990	P125109_v1_chr	2824008	2825276	+	1269	656
P125109_02991	P125109_v1_chr	2825298	2826746	+	1449	429
P125109_02992	P125109_v1_chr	2826761	2828044	+	1284	560
P125109_02993	P125109_v1_chr	2828174	2829574	+	1401	915
P125109_02994	P125109_v1_chr	2829616	2830293	+	678	541
P125109_02995	P125109_v1_chr	2830315	2830764	-	450	745
P125109_02996	P125109_v1_chr	2830864	2831022	-	159	18
P125109_02997	P125109_v1_chr	2831205	2831504	+	300	85
P125109_02998	P125109_v1_chr	2831514	2832041	+	528	124
P125109_02999	P125109_v1_chr	2832120	2832299	+	180	607
P125109_03000	P125109_v1_chr	2832389	2832790	-	402	786
P125109_03001	P125109_v1_chr	2833488	2833937	+	450	487
P125109_03002	P125109_v1_chr	2833972	2834322	-	351	340
P125109_03003	P125109_v1_chr	2834484	2834810	+	327	147
P125109_03004	P125109_v1_chr	2834894	2836228	-	1335	230
P125109_03005	P125109_v1_chr	2836317	2836748	+	432	72
P125109_03006	P125109_v1_chr	2836763	2836921	+	159	39
P125109_03007	P125109_v1_chr	2836847	2836991	-	145	0
P125109_03008	P125109_v1_chr	2837020	2837265	+	246	124
P125109_03009	P125109_v1_chr	2837262	2837672	+	411	98
P125109_03010	P125109_v1_chr	2837672	2839789	+	2118	897
P125109_03011	P125109_v1_chr	2839800	2840759	+	960	628
P125109_03012	P125109_v1_chr	2841114	2842316	+	1203	3859
P125109_03013	P125109_v1_chr	2842309	2843373	+	1065	496
P125109_03014	P125109_v1_chr	2843443	2844438	+	996	292
P125109_03015	P125109_v1_chr	2844603	2845787	+	1185	498
P125109_03016	P125109_v1_chr	2845912	2846193	+	282	25
P125109_03017	P125109_v1_chr	2846284	2846814	+	531	285
P125109_03018	P125109_v1_chr	2846941	2848113	+	1173	770
P125109_03019	P125109_v1_chr	2848130	2849668	+	1539	932
P125109_03020	P125109_v1_chr	2849717	2851087	-	1371	1139
P125109_03021	P125109_v1_chr	2851433	2851948	-	516	246
P125109_03022	P125109_v1_chr	2852016	2852089	+	74	0
P125109_03023	P125109_v1_chr	2852098	2853654	-	1557	264
P125109_03024	P125109_v1_chr	2853731	2854156	-	426	78
P125109_03025	P125109_v1_chr	2854153	2854719	-	567	142
P125109_03026	P125109_v1_chr	2854956	2855032	-	77	37
P125109_03027	P125109_v1_chr	2855226	2855302	-	77	17
P125109_03028	P125109_v1_chr	2855364	2855440	-	77	1
P125109_03029	P125109_v1_chr	2855444	2855536	-	93	0
P125109_03030	P125109_v1_chr	2855840	2856025	-	186	9
P125109_03031	P125109_v1_chr	2856260	2858890	-	2631	53
P125109_03032	P125109_v1_chr	2859126	2859665	-	540	92
P125109_03033	P125109_v1_chr	2859743	2860804	-	1062	244
P125109_03034	P125109_v1_chr	2860889	2861386	-	498	320
P125109_03035	P125109_v1_chr	2861582	2861827	+	246	163
P125109_03036	P125109_v1_chr	2861865	2862944	-	1080	453
P125109_03037	P125109_v1_chr	2863198	2863761	+	564	456
P125109_03038	P125109_v1_chr	2863758	2864729	+	972	475
P125109_03039	P125109_v1_chr	2864741	2865103	+	363	62
P125109_03040	P125109_v1_chr	2865115	2865894	+	780	102
P125109_03041	P125109_v1_chr	2865971	2866330	+	360	163
P125109_03042	P125109_v1_chr	2866445	2866501	+	57	55
P125109_03043	P125109_v1_chr	2866528	2867301	+	774	198
P125109_03044	P125109_v1_chr	2867294	2868259	+	966	397
P125109_03045	P125109_v1_chr	2868256	2869776	-	1521	579
P125109_03046	P125109_v1_chr	2869962	2871401	+	1440	195
P125109_03047	P125109_v1_chr	2871398	2872531	+	1134	134
P125109_03048	P125109_v1_chr	2872529	2872636	+	108	16
P125109_03049	P125109_v1_chr	2872628	2874868	-	2241	1260
P125109_03050	P125109_v1_chr	2875014	2875559	-	546	465
P125109_03051	P125109_v1_chr	2876088	2876570	-	483	62
P125109_03052	P125109_v1_chr	2876597	2877067	-	471	230
P125109_03053	P125109_v1_chr	2877060	2877470	-	411	278
P125109_03054	P125109_v1_chr	2877467	2878234	-	768	208
P125109_03055	P125109_v1_chr	2878234	2878776	-	543	419
P125109_03056	P125109_v1_chr	2878786	2880495	-	1710	1136
P125109_03057	P125109_v1_chr	2880513	2881436	-	924	344
P125109_03058	P125109_v1_chr	2881439	2883265	-	1827	654
P125109_03059	P125109_v1_chr	2883265	2883873	-	609	98
P125109_03060	P125109_v1_chr	2884019	2884480	-	462	122
P125109_03061	P125109_v1_chr	2884690	2885046	+	357	142
P125109_03062	P125109_v1_chr	2885115	2885987	+	873	247
P125109_03063	P125109_v1_chr	2885978	2886250	+	273	203
P125109_03064	P125109_v1_chr	2886250	2887371	+	1122	382
P125109_03065	P125109_v1_chr	2887368	2888378	+	1011	453
P125109_03066	P125109_v1_chr	2888597	2890675	+	2079	563
P125109_03067	P125109_v1_chr	2890737	2891081	-	345	127
P125109_03068	P125109_v1_chr	2891122	2891184	-	63	0
P125109_03069	P125109_v1_chr	2891263	2892180	+	918	98
P125109_03070	P125109_v1_chr	2892177	2892998	+	822	202
P125109_03071	P125109_v1_chr	2892995	2893855	+	861	184
P125109_03072	P125109_v1_chr	2893846	2894694	+	849	839
P125109_03073	P125109_v1_chr	2894793	2895659	-	867	956
P125109_03074	P125109_v1_chr	2895862	2896617	-	756	332
P125109_03075	P125109_v1_chr	2896790	2896870	-	81	20
P125109_03076	P125109_v1_chr	2897002	2897889	-	888	67
P125109_03077	P125109_v1_chr	2898099	2898200	-	102	0
P125109_03078	P125109_v1_chr	2898125	2898244	-	120	22
P125109_03079	P125109_v1_chr	2898234	2898686	-	453	821
P125109_03080	P125109_v1_chr	2898683	2899363	-	681	656
P125109_03081	P125109_v1_chr	2899320	2899898	-	579	230
P125109_03082	P125109_v1_chr	2899420	2899713	+	294	0
P125109_03083	P125109_v1_chr	2899891	2900649	-	759	1329
P125109_03084	P125109_v1_chr	2900646	2900951	-	306	609
P125109_03085	P125109_v1_chr	2900970	2901212	-	243	55
P125109_03086	P125109_v1_chr	2901006	2901105	+	100	0
P125109_03087	P125109_v1_chr	2901237	2902472	-	1236	1690
P125109_03088	P125109_v1_chr	2902731	2903660	+	930	1296
P125109_03089	P125109_v1_chr	2903771	2903800	+	30	0
P125109_03090	P125109_v1_chr	2904752	2906413	+	1662	1034
P125109_03091	P125109_v1_chr	2906431	2906913	+	483	38
P125109_03092	P125109_v1_chr	2906967	2908574	-	1608	1096
P125109_03093	P125109_v1_chr	2908585	2908977	-	393	1
P125109_03094	P125109_v1_chr	2909004	2909264	-	261	12
P125109_03095	P125109_v1_chr	2909308	2909556	-	249	74
P125109_03096	P125109_v1_chr	2909575	2911632	-	2058	2783
P125109_03097	P125109_v1_chr	2911150	2911332	+	183	0
P125109_03098	P125109_v1_chr	2911651	2912682	-	1032	532
P125109_03099	P125109_v1_chr	2912753	2913982	-	1230	2082
P125109_03100	P125109_v1_chr	2914010	2915791	-	1782	903
P125109_03101	P125109_v1_chr	2915794	2916291	-	498	564
P125109_03102	P125109_v1_chr	2916429	2917499	-	1071	396
P125109_03103	P125109_v1_chr	2917486	2918277	-	792	905
P125109_03104	P125109_v1_chr	2918281	2918541	-	261	159
P125109_03105	P125109_v1_chr	2918567	2919241	-	675	643
P125109_03106	P125109_v1_chr	2919231	2920142	-	912	844
P125109_03107	P125109_v1_chr	2920142	2921152	-	1011	756
P125109_03108	P125109_v1_chr	2921152	2921595	-	444	394
P125109_03109	P125109_v1_chr	2921573	2922868	-	1296	885
P125109_03110	P125109_v1_chr	2922865	2923272	-	408	404
P125109_03111	P125109_v1_chr	2923296	2925353	-	2058	2158
P125109_03112	P125109_v1_chr	2925378	2926496	-	1119	1353
P125109_03113	P125109_v1_chr	2926493	2928181	-	1689	3165
P125109_03114	P125109_v1_chr	2928178	2928927	-	750	968
P125109_03115	P125109_v1_chr	2929284	2929727	+	444	362
P125109_03116	P125109_v1_chr	2929819	2929898	+	80	6
P125109_03117	P125109_v1_chr	2930183	2930329	+	147	40
P125109_03118	P125109_v1_chr	2930599	2930880	+	282	30
P125109_03119	P125109_v1_chr	2930877	2931404	+	528	332
P125109_03120	P125109_v1_chr	2931477	2931653	-	177	186
P125109_03121	P125109_v1_chr	2932041	2932697	+	657	305
P125109_03122	P125109_v1_chr	2932942	2933436	-	495	1035
P125109_03123	P125109_v1_chr	2933463	2934131	-	669	260
P125109_03124	P125109_v1_chr	2934339	2934455	-	117	18
P125109_03125	P125109_v1_chr	2934705	2935115	-	411	12
P125109_03126	P125109_v1_chr	2934981	2935076	+	96	0
P125109_03127	P125109_v1_chr	2935066	2935134	+	69	0
